field,country,year,n_authors
Agricultural and Biological Sciences,OM,2021,2
Agricultural and Biological Sciences,OM,2022,3
Agricultural and Biological Sciences,OM,2023,3
Agricultural and Biological Sciences,OM,2024,4
Agricultural and Biological Sciences,PA,2015,13
Agricultural and Biological Sciences,PA,2016,12
Agricultural and Biological Sciences,PA,2017,14
Agricultural and Biological Sciences,PA,2018,14
Agricultural and Biological Sciences,PA,2019,15
Agricultural and Biological Sciences,PA,2020,14
Agricultural and Biological Sciences,PA,2021,13
Agricultural and Biological Sciences,PA,2022,14
Agricultural and Biological Sciences,PA,2023,15
Agricultural and Biological Sciences,PA,2024,14
Agricultural and Biological Sciences,PE,2015,2
Agricultural and Biological Sciences,PE,2016,2
Agricultural and Biological Sciences,PE,2017,3
Agricultural and Biological Sciences,PE,2018,3
Agricultural and Biological Sciences,PE,2019,3
Agricultural and Biological Sciences,PE,2020,4
Agricultural and Biological Sciences,PE,2021,4
Agricultural and Biological Sciences,PE,2022,3
Agricultural and Biological Sciences,PE,2023,3
Agricultural and Biological Sciences,PE,2024,3
Agricultural and Biological Sciences,PH,2015,21
Agricultural and Biological Sciences,PH,2016,21
Agricultural and Biological Sciences,PH,2017,21
Agricultural and Biological Sciences,PH,2018,21
Agricultural and Biological Sciences,PH,2019,21
Agricultural and Biological Sciences,PH,2020,22
Agricultural and Biological Sciences,PH,2021,21
Agricultural and Biological Sciences,PH,2022,23
Agricultural and Biological Sciences,PH,2023,23
Agricultural and Biological Sciences,PH,2024,23
Agricultural and Biological Sciences,PK,2015,7
Agricultural and Biological Sciences,PK,2016,7
Agricultural and Biological Sciences,PK,2017,8
Agricultural and Biological Sciences,PK,2018,8
Agricultural and Biological Sciences,PK,2019,8
Agricultural and Biological Sciences,PK,2020,12
Agricultural and Biological Sciences,PK,2021,16
Agricultural and Biological Sciences,PK,2022,17
Agricultural and Biological Sciences,PK,2023,19
Agricultural and Biological Sciences,PK,2024,24
Agricultural and Biological Sciences,PL,2015,6
Agricultural and Biological Sciences,PL,2016,7
Agricultural and Biological Sciences,PL,2017,7
Agricultural and Biological Sciences,PL,2018,7
Agricultural and Biological Sciences,PL,2019,7
Agricultural and Biological Sciences,PL,2020,8
Agricultural and Biological Sciences,PL,2021,8
Agricultural and Biological Sciences,PL,2022,8
Agricultural and Biological Sciences,PL,2023,10
Agricultural and Biological Sciences,PL,2024,9
Agricultural and Biological Sciences,PR,2015,1
Agricultural and Biological Sciences,PR,2016,2
Agricultural and Biological Sciences,PR,2017,1
Agricultural and Biological Sciences,PR,2018,1
Agricultural and Biological Sciences,PR,2019,1
Agricultural and Biological Sciences,PR,2020,1
Agricultural and Biological Sciences,PR,2021,1
Agricultural and Biological Sciences,PR,2022,1
Agricultural and Biological Sciences,PR,2023,1
Agricultural and Biological Sciences,PR,2024,1
Agricultural and Biological Sciences,PT,2015,16
Agricultural and Biological Sciences,PT,2016,18
Agricultural and Biological Sciences,PT,2017,18
Agricultural and Biological Sciences,PT,2018,18
Agricultural and Biological Sciences,PT,2019,18
Agricultural and Biological Sciences,PT,2020,19
Agricultural and Biological Sciences,PT,2021,23
Agricultural and Biological Sciences,PT,2022,23
Agricultural and Biological Sciences,PT,2023,24
Agricultural and Biological Sciences,PT,2024,26
Agricultural and Biological Sciences,QA,2024,1
Agricultural and Biological Sciences,RO,2024,1
Agricultural and Biological Sciences,RS,2015,1
Agricultural and Biological Sciences,RS,2016,1
Agricultural and Biological Sciences,RS,2017,1
Agricultural and Biological Sciences,RS,2018,2
Agricultural and Biological Sciences,RS,2019,1
Agricultural and Biological Sciences,RS,2020,1
Agricultural and Biological Sciences,RS,2021,1
Agricultural and Biological Sciences,RS,2022,1
Agricultural and Biological Sciences,RS,2023,1
Agricultural and Biological Sciences,RS,2024,1
Agricultural and Biological Sciences,RU,2015,15
Agricultural and Biological Sciences,RU,2016,16
Agricultural and Biological Sciences,RU,2017,16
Agricultural and Biological Sciences,RU,2018,17
Agricultural and Biological Sciences,RU,2019,18
Agricultural and Biological Sciences,RU,2020,19
Agricultural and Biological Sciences,RU,2021,20
Agricultural and Biological Sciences,RU,2022,21
Agricultural and Biological Sciences,RU,2023,20
Agricultural and Biological Sciences,RU,2024,20
Agricultural and Biological Sciences,SA,2015,13
Agricultural and Biological Sciences,SA,2016,17
Agricultural and Biological Sciences,SA,2017,20
Agricultural and Biological Sciences,SA,2018,21
Agricultural and Biological Sciences,SA,2019,22
Agricultural and Biological Sciences,SA,2020,23
Agricultural and Biological Sciences,SA,2021,24
Agricultural and Biological Sciences,SA,2022,30
Agricultural and Biological Sciences,SA,2023,30
Agricultural and Biological Sciences,SA,2024,33
Agricultural and Biological Sciences,SE,2015,84
Agricultural and Biological Sciences,SE,2016,84
Agricultural and Biological Sciences,SE,2017,87
Agricultural and Biological Sciences,SE,2018,87
Agricultural and Biological Sciences,SE,2019,90
Agricultural and Biological Sciences,SE,2020,87
Agricultural and Biological Sciences,SE,2021,81
Agricultural and Biological Sciences,SE,2022,79
Agricultural and Biological Sciences,SE,2023,80
Agricultural and Biological Sciences,SE,2024,77
Agricultural and Biological Sciences,SG,2015,7
Agricultural and Biological Sciences,SG,2016,7
Agricultural and Biological Sciences,SG,2017,7
Agricultural and Biological Sciences,SG,2018,8
Agricultural and Biological Sciences,SG,2019,8
Agricultural and Biological Sciences,SG,2020,10
Agricultural and Biological Sciences,SG,2021,10
Agricultural and Biological Sciences,SG,2022,10
Agricultural and Biological Sciences,SG,2023,11
Agricultural and Biological Sciences,SG,2024,10
Agricultural and Biological Sciences,SI,2015,1
Agricultural and Biological Sciences,SI,2016,1
Agricultural and Biological Sciences,SI,2017,1
Agricultural and Biological Sciences,SI,2018,1
Agricultural and Biological Sciences,SI,2019,1
Agricultural and Biological Sciences,SI,2020,1
Agricultural and Biological Sciences,SI,2021,1
Agricultural and Biological Sciences,SI,2022,2
Agricultural and Biological Sciences,SI,2023,2
Agricultural and Biological Sciences,SI,2024,2
Agricultural and Biological Sciences,SK,2015,14
Agricultural and Biological Sciences,SK,2016,12
Agricultural and Biological Sciences,SK,2017,12
Agricultural and Biological Sciences,SK,2018,10
Agricultural and Biological Sciences,SK,2019,8
Agricultural and Biological Sciences,SK,2020,6
Agricultural and Biological Sciences,SK,2021,4
Agricultural and Biological Sciences,SK,2022,5
Agricultural and Biological Sciences,SK,2023,5
Agricultural and Biological Sciences,SK,2024,4
Agricultural and Biological Sciences,SL,2015,1
Agricultural and Biological Sciences,SL,2016,1
Agricultural and Biological Sciences,SL,2017,1
Agricultural and Biological Sciences,SL,2018,1
Agricultural and Biological Sciences,SL,2019,1
Agricultural and Biological Sciences,SL,2020,2
Agricultural and Biological Sciences,SL,2021,2
Agricultural and Biological Sciences,SL,2022,2
Agricultural and Biological Sciences,SL,2023,2
Agricultural and Biological Sciences,SL,2024,2
Agricultural and Biological Sciences,SY,2015,4
Agricultural and Biological Sciences,SY,2016,4
Agricultural and Biological Sciences,SY,2017,3
Agricultural and Biological Sciences,SY,2018,3
Agricultural and Biological Sciences,SY,2019,3
Agricultural and Biological Sciences,SY,2020,3
Agricultural and Biological Sciences,SY,2021,3
Agricultural and Biological Sciences,SY,2022,3
Agricultural and Biological Sciences,SY,2023,3
Agricultural and Biological Sciences,SY,2024,3
Agricultural and Biological Sciences,TH,2015,3
Agricultural and Biological Sciences,TH,2016,3
Agricultural and Biological Sciences,TH,2017,3
Agricultural and Biological Sciences,TH,2018,3
Agricultural and Biological Sciences,TH,2019,3
Agricultural and Biological Sciences,TH,2020,3
Agricultural and Biological Sciences,TH,2021,3
Agricultural and Biological Sciences,TH,2022,2
Agricultural and Biological Sciences,TH,2023,3
Agricultural and Biological Sciences,TH,2024,5
Agricultural and Biological Sciences,TJ,2015,1
Agricultural and Biological Sciences,TJ,2016,1
Agricultural and Biological Sciences,TJ,2017,1
Agricultural and Biological Sciences,TJ,2018,1
Agricultural and Biological Sciences,TJ,2019,1
Agricultural and Biological Sciences,TJ,2020,1
Agricultural and Biological Sciences,TJ,2021,1
Agricultural and Biological Sciences,TJ,2022,1
Agricultural and Biological Sciences,TJ,2023,1
Agricultural and Biological Sciences,TJ,2024,1
Agricultural and Biological Sciences,TN,2015,1
Agricultural and Biological Sciences,TN,2016,1
Agricultural and Biological Sciences,TN,2017,1
Agricultural and Biological Sciences,TN,2018,1
Agricultural and Biological Sciences,TN,2019,1
Agricultural and Biological Sciences,TN,2020,1
Agricultural and Biological Sciences,TN,2021,1
Agricultural and Biological Sciences,TN,2022,1
Agricultural and Biological Sciences,TN,2023,4
Agricultural and Biological Sciences,TN,2024,4
Agricultural and Biological Sciences,TR,2015,3
Agricultural and Biological Sciences,TR,2016,3
Agricultural and Biological Sciences,TR,2017,4
Agricultural and Biological Sciences,TR,2018,4
Agricultural and Biological Sciences,TR,2019,5
Agricultural and Biological Sciences,TR,2020,5
Agricultural and Biological Sciences,TR,2021,6
Agricultural and Biological Sciences,TR,2022,7
Agricultural and Biological Sciences,TR,2023,10
Agricultural and Biological Sciences,TR,2024,12
Agricultural and Biological Sciences,TW,2015,7
Agricultural and Biological Sciences,TW,2016,7
Agricultural and Biological Sciences,TW,2017,7
Agricultural and Biological Sciences,TW,2018,7
Agricultural and Biological Sciences,TW,2019,6
Agricultural and Biological Sciences,TW,2020,6
Agricultural and Biological Sciences,TW,2021,6
Agricultural and Biological Sciences,TW,2022,6
Agricultural and Biological Sciences,TW,2023,7
Agricultural and Biological Sciences,TW,2024,8
Agricultural and Biological Sciences,TZ,2015,3
Agricultural and Biological Sciences,TZ,2016,2
Agricultural and Biological Sciences,TZ,2017,2
Agricultural and Biological Sciences,TZ,2018,2
Agricultural and Biological Sciences,TZ,2019,3
Agricultural and Biological Sciences,TZ,2020,3
Agricultural and Biological Sciences,TZ,2021,3
Agricultural and Biological Sciences,TZ,2022,3
Agricultural and Biological Sciences,TZ,2023,2
Agricultural and Biological Sciences,TZ,2024,2
Agricultural and Biological Sciences,UA,2016,1
Agricultural and Biological Sciences,UA,2017,1
Agricultural and Biological Sciences,UA,2018,1
Agricultural and Biological Sciences,UA,2019,1
Agricultural and Biological Sciences,UA,2020,1
Agricultural and Biological Sciences,UA,2021,1
Agricultural and Biological Sciences,UA,2022,1
Agricultural and Biological Sciences,UA,2023,1
Agricultural and Biological Sciences,UA,2024,1
Agricultural and Biological Sciences,US,2015,1778
Agricultural and Biological Sciences,US,2016,1750
Agricultural and Biological Sciences,US,2017,1709
Agricultural and Biological Sciences,US,2018,1669
Agricultural and Biological Sciences,US,2019,1644
Agricultural and Biological Sciences,US,2020,1595
Agricultural and Biological Sciences,US,2021,1537
Agricultural and Biological Sciences,US,2022,1479
Agricultural and Biological Sciences,US,2023,1419
Agricultural and Biological Sciences,US,2024,1359
Agricultural and Biological Sciences,UY,2016,1
Agricultural and Biological Sciences,UY,2017,1
Agricultural and Biological Sciences,UY,2018,2
Agricultural and Biological Sciences,UY,2019,2
Agricultural and Biological Sciences,UY,2020,2
Agricultural and Biological Sciences,UY,2021,2
Agricultural and Biological Sciences,UY,2022,2
Agricultural and Biological Sciences,UY,2023,2
Agricultural and Biological Sciences,UY,2024,2
Agricultural and Biological Sciences,UZ,2024,1
Agricultural and Biological Sciences,VE,2023,1
Agricultural and Biological Sciences,VE,2024,1
Agricultural and Biological Sciences,VN,2015,9
Agricultural and Biological Sciences,VN,2016,10
Agricultural and Biological Sciences,VN,2017,8
Agricultural and Biological Sciences,VN,2018,8
Agricultural and Biological Sciences,VN,2019,7
Agricultural and Biological Sciences,VN,2020,7
Agricultural and Biological Sciences,VN,2021,7
Agricultural and Biological Sciences,VN,2022,7
Agricultural and Biological Sciences,VN,2023,8
Agricultural and Biological Sciences,VN,2024,8
Agricultural and Biological Sciences,ZA,2015,29
Agricultural and Biological Sciences,ZA,2016,31
Agricultural and Biological Sciences,ZA,2017,30
Agricultural and Biological Sciences,ZA,2018,31
Agricultural and Biological Sciences,ZA,2019,34
Agricultural and Biological Sciences,ZA,2020,35
Agricultural and Biological Sciences,ZA,2021,36
Agricultural and Biological Sciences,ZA,2022,35
Agricultural and Biological Sciences,ZA,2023,37
Agricultural and Biological Sciences,ZA,2024,36
Agricultural and Biological Sciences,ZW,2015,1
Agricultural and Biological Sciences,ZW,2016,1
Agricultural and Biological Sciences,ZW,2017,1
Agricultural and Biological Sciences,ZW,2018,1
Agricultural and Biological Sciences,ZW,2019,1
Agricultural and Biological Sciences,ZW,2020,1
Agricultural and Biological Sciences,ZW,2021,1
Agricultural and Biological Sciences,ZW,2022,1
Agricultural and Biological Sciences,ZW,2023,1
Agricultural and Biological Sciences,ZW,2024,1
Arts and Humanities,AD,2015,1
Arts and Humanities,AD,2016,1
Arts and Humanities,AD,2017,1
Arts and Humanities,AD,2018,1
Arts and Humanities,AD,2019,1
Arts and Humanities,AD,2020,1
Arts and Humanities,AE,2015,1
Arts and Humanities,AE,2016,1
Arts and Humanities,AE,2017,1
Arts and Humanities,AE,2018,1
Arts and Humanities,AE,2019,1
Arts and Humanities,AE,2020,1
Arts and Humanities,AE,2021,1
Arts and Humanities,AE,2022,1
Arts and Humanities,AE,2023,1
Arts and Humanities,AE,2024,2
Arts and Humanities,AR,2015,2
Arts and Humanities,AR,2016,2
Arts and Humanities,AR,2017,2
Arts and Humanities,AR,2018,1
Arts and Humanities,AR,2019,1
Arts and Humanities,AR,2020,1
Arts and Humanities,AR,2021,1
Arts and Humanities,AR,2022,1
Arts and Humanities,AR,2023,1
Arts and Humanities,AR,2024,1
Arts and Humanities,AT,2015,11
Arts and Humanities,AT,2016,10
Arts and Humanities,AT,2017,8
Arts and Humanities,AT,2018,10
Arts and Humanities,AT,2019,8
Arts and Humanities,AT,2020,9
Arts and Humanities,AT,2021,11
Arts and Humanities,AT,2022,11
Arts and Humanities,AT,2023,13
Arts and Humanities,AT,2024,13
Arts and Humanities,AU,2015,77
Arts and Humanities,AU,2016,81
Arts and Humanities,AU,2017,82
Arts and Humanities,AU,2018,88
