field,country,year,n_authors
Arts and Humanities,AT,2021,7
Arts and Humanities,AT,2022,7
Arts and Humanities,AT,2023,7
Arts and Humanities,AT,2024,9
Arts and Humanities,AU,2015,50
Arts and Humanities,AU,2016,52
Arts and Humanities,AU,2017,51
Arts and Humanities,AU,2018,52
Arts and Humanities,AU,2019,54
Arts and Humanities,AU,2020,57
Arts and Humanities,AU,2021,62
Arts and Humanities,AU,2022,63
Arts and Humanities,AU,2023,66
Arts and Humanities,AU,2024,66
Arts and Humanities,BE,2015,11
Arts and Humanities,BE,2016,10
Arts and Humanities,BE,2017,10
Arts and Humanities,BE,2018,10
Arts and Humanities,BE,2019,11
Arts and Humanities,BE,2020,12
Arts and Humanities,BE,2021,12
Arts and Humanities,BE,2022,12
Arts and Humanities,BE,2023,12
Arts and Humanities,BE,2024,13
Arts and Humanities,BG,2015,1
Arts and Humanities,BG,2016,1
Arts and Humanities,BG,2017,1
Arts and Humanities,BG,2018,1
Arts and Humanities,BG,2019,1
Arts and Humanities,BG,2020,1
Arts and Humanities,BG,2021,1
Arts and Humanities,BG,2022,1
Arts and Humanities,BG,2023,1
Arts and Humanities,BG,2024,1
Arts and Humanities,BR,2015,1
Arts and Humanities,BR,2016,1
Arts and Humanities,BR,2017,2
Arts and Humanities,BR,2018,2
Arts and Humanities,BR,2019,1
Arts and Humanities,BR,2020,2
Arts and Humanities,BR,2021,2
Arts and Humanities,BR,2022,3
Arts and Humanities,BR,2023,4
Arts and Humanities,BR,2024,4
Arts and Humanities,BW,2015,1
Arts and Humanities,BW,2016,1
Arts and Humanities,BW,2017,1
Arts and Humanities,BW,2018,1
Arts and Humanities,BW,2019,1
Arts and Humanities,BW,2020,1
Arts and Humanities,CA,2015,62
Arts and Humanities,CA,2016,61
Arts and Humanities,CA,2017,60
Arts and Humanities,CA,2018,60
Arts and Humanities,CA,2019,61
Arts and Humanities,CA,2020,62
Arts and Humanities,CA,2021,59
Arts and Humanities,CA,2022,61
Arts and Humanities,CA,2023,63
Arts and Humanities,CA,2024,61
Arts and Humanities,CH,2015,9
Arts and Humanities,CH,2016,10
Arts and Humanities,CH,2017,11
Arts and Humanities,CH,2018,11
Arts and Humanities,CH,2019,12
Arts and Humanities,CH,2020,12
Arts and Humanities,CH,2021,12
Arts and Humanities,CH,2022,12
Arts and Humanities,CH,2023,13
Arts and Humanities,CH,2024,13
Arts and Humanities,CL,2024,1
Arts and Humanities,CN,2015,4
Arts and Humanities,CN,2016,4
Arts and Humanities,CN,2017,4
Arts and Humanities,CN,2018,4
Arts and Humanities,CN,2019,4
Arts and Humanities,CN,2020,4
Arts and Humanities,CN,2021,4
Arts and Humanities,CN,2022,5
Arts and Humanities,CN,2023,7
Arts and Humanities,CN,2024,7
Arts and Humanities,CNX,2015,12
Arts and Humanities,CNX,2016,14
Arts and Humanities,CNX,2017,14
Arts and Humanities,CNX,2018,13
Arts and Humanities,CNX,2019,15
Arts and Humanities,CNX,2020,15
Arts and Humanities,CNX,2021,17
Arts and Humanities,CNX,2022,20
Arts and Humanities,CNX,2023,21
Arts and Humanities,CNX,2024,20
Arts and Humanities,CR,2015,1
Arts and Humanities,CR,2016,1
Arts and Humanities,CR,2017,1
Arts and Humanities,CR,2018,1
Arts and Humanities,CR,2019,1
Arts and Humanities,CR,2020,1
Arts and Humanities,CR,2021,1
Arts and Humanities,CR,2022,1
Arts and Humanities,CR,2023,1
Arts and Humanities,CR,2024,1
Arts and Humanities,CZ,2015,1
Arts and Humanities,CZ,2016,1
Arts and Humanities,CZ,2017,1
Arts and Humanities,CZ,2018,1
Arts and Humanities,CZ,2019,1
Arts and Humanities,CZ,2020,1
Arts and Humanities,CZ,2021,1
Arts and Humanities,CZ,2022,1
Arts and Humanities,CZ,2023,2
Arts and Humanities,CZ,2024,2
Arts and Humanities,DE,2015,55
Arts and Humanities,DE,2016,57
Arts and Humanities,DE,2017,57
Arts and Humanities,DE,2018,55
Arts and Humanities,DE,2019,54
Arts and Humanities,DE,2020,54
Arts and Humanities,DE,2021,53
Arts and Humanities,DE,2022,54
Arts and Humanities,DE,2023,53
Arts and Humanities,DE,2024,54
Arts and Humanities,DK,2015,7
Arts and Humanities,DK,2016,8
Arts and Humanities,DK,2017,8
Arts and Humanities,DK,2018,10
Arts and Humanities,DK,2019,9
Arts and Humanities,DK,2020,10
Arts and Humanities,DK,2021,9
Arts and Humanities,DK,2022,9
Arts and Humanities,DK,2023,8
Arts and Humanities,DK,2024,8
Arts and Humanities,ES,2015,13
Arts and Humanities,ES,2016,15
Arts and Humanities,ES,2017,17
Arts and Humanities,ES,2018,19
Arts and Humanities,ES,2019,19
Arts and Humanities,ES,2020,19
Arts and Humanities,ES,2021,21
Arts and Humanities,ES,2022,24
Arts and Humanities,ES,2023,25
Arts and Humanities,ES,2024,28
Arts and Humanities,ET,2023,1
Arts and Humanities,ET,2024,1
Arts and Humanities,FI,2015,5
Arts and Humanities,FI,2016,5
Arts and Humanities,FI,2017,6
Arts and Humanities,FI,2018,6
Arts and Humanities,FI,2019,6
Arts and Humanities,FI,2020,7
Arts and Humanities,FI,2021,8
Arts and Humanities,FI,2022,9
Arts and Humanities,FI,2023,9
Arts and Humanities,FI,2024,9
Arts and Humanities,FR,2015,15
Arts and Humanities,FR,2016,16
Arts and Humanities,FR,2017,16
Arts and Humanities,FR,2018,16
Arts and Humanities,FR,2019,16
Arts and Humanities,FR,2020,16
Arts and Humanities,FR,2021,14
Arts and Humanities,FR,2022,15
Arts and Humanities,FR,2023,17
Arts and Humanities,FR,2024,18
Arts and Humanities,GB,2015,230
Arts and Humanities,GB,2016,236
Arts and Humanities,GB,2017,241
Arts and Humanities,GB,2018,244
Arts and Humanities,GB,2019,246
Arts and Humanities,GB,2020,245
Arts and Humanities,GB,2021,246
Arts and Humanities,GB,2022,246
Arts and Humanities,GB,2023,240
Arts and Humanities,GB,2024,241
Arts and Humanities,GH,2015,2
Arts and Humanities,GH,2016,1
Arts and Humanities,GR,2015,1
Arts and Humanities,GR,2016,1
Arts and Humanities,GR,2017,2
Arts and Humanities,GR,2018,2
Arts and Humanities,GR,2019,2
Arts and Humanities,GR,2020,2
Arts and Humanities,GR,2021,2
Arts and Humanities,GR,2022,2
Arts and Humanities,GR,2023,2
Arts and Humanities,GR,2024,2
Arts and Humanities,HK,2015,8
Arts and Humanities,HK,2016,10
Arts and Humanities,HK,2017,10
Arts and Humanities,HK,2018,9
Arts and Humanities,HK,2019,10
Arts and Humanities,HK,2020,10
Arts and Humanities,HK,2021,11
Arts and Humanities,HK,2022,13
Arts and Humanities,HK,2023,14
Arts and Humanities,HK,2024,14
Arts and Humanities,HU,2015,2
Arts and Humanities,HU,2016,2
Arts and Humanities,HU,2017,2
Arts and Humanities,HU,2018,2
Arts and Humanities,HU,2019,2
Arts and Humanities,HU,2020,4
Arts and Humanities,HU,2021,4
Arts and Humanities,HU,2022,6
Arts and Humanities,HU,2023,6
Arts and Humanities,HU,2024,6
Arts and Humanities,IE,2015,3
Arts and Humanities,IE,2016,3
Arts and Humanities,IE,2017,3
Arts and Humanities,IE,2018,4
Arts and Humanities,IE,2019,4
Arts and Humanities,IE,2020,4
Arts and Humanities,IE,2021,4
Arts and Humanities,IE,2022,4
Arts and Humanities,IE,2023,5
Arts and Humanities,IE,2024,4
Arts and Humanities,IL,2015,9
Arts and Humanities,IL,2016,10
Arts and Humanities,IL,2017,11
Arts and Humanities,IL,2018,11
Arts and Humanities,IL,2019,11
Arts and Humanities,IL,2020,12
Arts and Humanities,IL,2021,11
Arts and Humanities,IL,2022,11
Arts and Humanities,IL,2023,11
Arts and Humanities,IL,2024,10
Arts and Humanities,IN,2015,5
Arts and Humanities,IN,2016,5
Arts and Humanities,IN,2017,5
Arts and Humanities,IN,2018,5
Arts and Humanities,IN,2019,5
Arts and Humanities,IN,2020,4
Arts and Humanities,IN,2021,4
Arts and Humanities,IN,2022,4
Arts and Humanities,IN,2023,4
Arts and Humanities,IN,2024,6
Arts and Humanities,IR,2024,1
Arts and Humanities,IT,2015,14
Arts and Humanities,IT,2016,14
Arts and Humanities,IT,2017,16
Arts and Humanities,IT,2018,16
Arts and Humanities,IT,2019,17
Arts and Humanities,IT,2020,20
Arts and Humanities,IT,2021,20
Arts and Humanities,IT,2022,21
Arts and Humanities,IT,2023,22
Arts and Humanities,IT,2024,24
Arts and Humanities,JP,2015,3
Arts and Humanities,JP,2016,3
Arts and Humanities,JP,2017,3
Arts and Humanities,JP,2018,4
Arts and Humanities,JP,2019,5
Arts and Humanities,JP,2020,4
Arts and Humanities,JP,2021,5
Arts and Humanities,JP,2022,5
Arts and Humanities,JP,2023,4
Arts and Humanities,JP,2024,5
Arts and Humanities,KR,2015,1
Arts and Humanities,KR,2016,2
Arts and Humanities,KR,2017,2
Arts and Humanities,KR,2018,2
Arts and Humanities,KR,2019,2
Arts and Humanities,KR,2020,2
Arts and Humanities,KR,2021,1
Arts and Humanities,KR,2022,1
Arts and Humanities,KR,2023,2
Arts and Humanities,KR,2024,3
Arts and Humanities,LK,2022,1
Arts and Humanities,LK,2023,1
Arts and Humanities,LK,2024,1
Arts and Humanities,LU,2015,1
Arts and Humanities,LU,2016,1
Arts and Humanities,LU,2017,1
Arts and Humanities,LU,2018,2
Arts and Humanities,LU,2019,2
Arts and Humanities,LU,2020,2
Arts and Humanities,LU,2021,2
Arts and Humanities,LU,2022,2
Arts and Humanities,LU,2023,2
Arts and Humanities,LU,2024,2
Arts and Humanities,MT,2016,1
Arts and Humanities,MT,2017,1
Arts and Humanities,MT,2018,1
Arts and Humanities,MT,2019,1
Arts and Humanities,MT,2020,1
Arts and Humanities,MT,2021,1
Arts and Humanities,MT,2022,1
Arts and Humanities,MT,2023,1
Arts and Humanities,MT,2024,1
Arts and Humanities,MX,2015,9
Arts and Humanities,MX,2016,10
Arts and Humanities,MX,2017,9
Arts and Humanities,MX,2018,9
Arts and Humanities,MX,2019,9
Arts and Humanities,MX,2020,9
Arts and Humanities,MX,2021,8
Arts and Humanities,MX,2022,7
Arts and Humanities,MX,2023,6
Arts and Humanities,MX,2024,7
Arts and Humanities,MY,2015,1
Arts and Humanities,NL,2015,25
Arts and Humanities,NL,2016,27
Arts and Humanities,NL,2017,25
Arts and Humanities,NL,2018,25
Arts and Humanities,NL,2019,26
Arts and Humanities,NL,2020,27
Arts and Humanities,NL,2021,26
Arts and Humanities,NL,2022,28
Arts and Humanities,NL,2023,28
Arts and Humanities,NL,2024,28
Arts and Humanities,NO,2015,3
Arts and Humanities,NO,2016,3
Arts and Humanities,NO,2017,3
Arts and Humanities,NO,2018,3
Arts and Humanities,NO,2019,4
Arts and Humanities,NO,2020,4
Arts and Humanities,NO,2021,4
Arts and Humanities,NO,2022,4
Arts and Humanities,NO,2023,6
Arts and Humanities,NO,2024,6
Arts and Humanities,NZ,2015,10
Arts and Humanities,NZ,2016,11
Arts and Humanities,NZ,2017,11
Arts and Humanities,NZ,2018,12
Arts and Humanities,NZ,2019,12
Arts and Humanities,NZ,2020,13
Arts and Humanities,NZ,2021,13
Arts and Humanities,NZ,2022,14
Arts and Humanities,NZ,2023,16
Arts and Humanities,NZ,2024,17
Arts and Humanities,PL,2015,1
Arts and Humanities,PL,2016,1
Arts and Humanities,PL,2017,1
Arts and Humanities,PL,2018,1
Arts and Humanities,PL,2019,1
Arts and Humanities,PL,2020,1
Arts and Humanities,PL,2021,1
Arts and Humanities,PL,2022,1
Arts and Humanities,PL,2023,1
Arts and Humanities,PL,2024,1
Arts and Humanities,PT,2015,2
Arts and Humanities,PT,2016,2
Arts and Humanities,PT,2017,4
Arts and Humanities,PT,2018,4
Arts and Humanities,PT,2019,3
Arts and Humanities,PT,2020,3
Arts and Humanities,PT,2021,3
Arts and Humanities,PT,2022,4
Arts and Humanities,PT,2023,5
Arts and Humanities,PT,2024,7
Arts and Humanities,RU,2015,1
Arts and Humanities,RU,2016,1
Arts and Humanities,RU,2017,1
Arts and Humanities,RU,2018,1
Arts and Humanities,RU,2019,1
Arts and Humanities,RU,2020,2
Arts and Humanities,RU,2021,2
Arts and Humanities,RU,2022,2
Arts and Humanities,RU,2023,2
Arts and Humanities,RU,2024,3
Arts and Humanities,SE,2015,10
Arts and Humanities,SE,2016,10
Arts and Humanities,SE,2017,10
Arts and Humanities,SE,2018,11
Arts and Humanities,SE,2019,10
Arts and Humanities,SE,2020,10
Arts and Humanities,SE,2021,11
Arts and Humanities,SE,2022,11
Arts and Humanities,SE,2023,11
Arts and Humanities,SE,2024,11
Arts and Humanities,SG,2015,2
Arts and Humanities,SG,2016,3
Arts and Humanities,SG,2017,2
Arts and Humanities,SG,2018,2
Arts and Humanities,SG,2019,2
Arts and Humanities,SG,2020,2
Arts and Humanities,SG,2021,3
Arts and Humanities,SG,2022,4
Arts and Humanities,SG,2023,4
Arts and Humanities,SG,2024,5
Arts and Humanities,SI,2018,1
Arts and Humanities,SI,2019,2
Arts and Humanities,SI,2020,1
Arts and Humanities,SI,2021,2
Arts and Humanities,SI,2022,2
Arts and Humanities,SI,2023,2
Arts and Humanities,SI,2024,2
Arts and Humanities,SS,2015,1
Arts and Humanities,SS,2016,1
Arts and Humanities,SS,2017,1
Arts and Humanities,SS,2018,1
Arts and Humanities,SS,2019,1
Arts and Humanities,SS,2020,1
Arts and Humanities,SS,2021,1
Arts and Humanities,SS,2022,1
Arts and Humanities,SS,2023,1
Arts and Humanities,SS,2024,1
Arts and Humanities,TH,2024,1
Arts and Humanities,TR,2015,1
Arts and Humanities,TR,2016,1
Arts and Humanities,TR,2017,1
Arts and Humanities,TR,2018,1
Arts and Humanities,TR,2019,1
Arts and Humanities,TR,2020,1
Arts and Humanities,TR,2021,1
Arts and Humanities,TR,2022,1
Arts and Humanities,TR,2023,1
Arts and Humanities,TR,2024,1
Arts and Humanities,TW,2019,1
Arts and Humanities,TW,2020,1
Arts and Humanities,TW,2021,2
Arts and Humanities,TW,2022,2
Arts and Humanities,TW,2023,2
Arts and Humanities,TW,2024,1
Arts and Humanities,TZ,2015,1
Arts and Humanities,TZ,2016,1
Arts and Humanities,TZ,2017,1
Arts and Humanities,US,2015,661
Arts and Humanities,US,2016,653
Arts and Humanities,US,2017,641
Arts and Humanities,US,2018,642
Arts and Humanities,US,2019,633
Arts and Humanities,US,2020,623
Arts and Humanities,US,2021,615
Arts and Humanities,US,2022,598
Arts and Humanities,US,2023,592
Arts and Humanities,US,2024,582
Arts and Humanities,ZA,2015,3
Arts and Humanities,ZA,2016,4
Arts and Humanities,ZA,2017,3
Arts and Humanities,ZA,2018,3
Arts and Humanities,ZA,2019,3
Arts and Humanities,ZA,2020,3
Arts and Humanities,ZA,2021,2
Arts and Humanities,ZA,2022,2
Arts and Humanities,ZA,2023,2
Arts and Humanities,ZA,2024,2
"Biochemistry, Genetics and Molecular Biology",AE,2015,1
"Biochemistry, Genetics and Molecular Biology",AE,2016,1
"Biochemistry, Genetics and Molecular Biology",AE,2017,1
"Biochemistry, Genetics and Molecular Biology",AE,2018,1
"Biochemistry, Genetics and Molecular Biology",AE,2019,1
"Biochemistry, Genetics and Molecular Biology",AE,2020,1
"Biochemistry, Genetics and Molecular Biology",AE,2021,1
"Biochemistry, Genetics and Molecular Biology",AE,2022,1
"Biochemistry, Genetics and Molecular Biology",AE,2023,1
"Biochemistry, Genetics and Molecular Biology",AE,2024,1
"Biochemistry, Genetics and Molecular Biology",AR,2019,1
"Biochemistry, Genetics and Molecular Biology",AR,2020,1
"Biochemistry, Genetics and Molecular Biology",AR,2021,1
"Biochemistry, Genetics and Molecular Biology",AR,2022,1
"Biochemistry, Genetics and Molecular Biology",AR,2023,1
"Biochemistry, Genetics and Molecular Biology",AR,2024,1
"Biochemistry, Genetics and Molecular Biology",AT,2015,6
"Biochemistry, Genetics and Molecular Biology",AT,2016,5
"Biochemistry, Genetics and Molecular Biology",AT,2017,5
"Biochemistry, Genetics and Molecular Biology",AT,2018,6
"Biochemistry, Genetics and Molecular Biology",AT,2019,6
"Biochemistry, Genetics and Molecular Biology",AT,2020,6
"Biochemistry, Genetics and Molecular Biology",AT,2021,7
"Biochemistry, Genetics and Molecular Biology",AT,2022,7
"Biochemistry, Genetics and Molecular Biology",AT,2023,8
"Biochemistry, Genetics and Molecular Biology",AT,2024,8
"Biochemistry, Genetics and Molecular Biology",AU,2015,17
"Biochemistry, Genetics and Molecular Biology",AU,2016,18
"Biochemistry, Genetics and Molecular Biology",AU,2017,19
"Biochemistry, Genetics and Molecular Biology",AU,2018,23
"Biochemistry, Genetics and Molecular Biology",AU,2019,25
"Biochemistry, Genetics and Molecular Biology",AU,2020,26
